row_no,logline,parsed_logline,parameter_list,month,day,time,host,process_name,process_subtype,process_pid,remote_host,user_value,tty,tt,anomaly_label,anomaly_score,is_anomaly
549,Jun 30 20:53:04 combo klogind[19269]: Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Jun 30 20:53:04 combo * Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,['klogind[19269]:'],Jun,30,20:53:04,combo,klogind,,19269,,,,,-1,7.616952796038312,True
550,Jun 30 20:53:04 combo klogind[19269]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:04', 'klogind[19269]:']",Jun,30,20:53:04,combo,klogind,,19269,,,,,1,-0.006016512016543629,False
551,Jun 30 20:53:04 combo klogind[19268]: Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Jun 30 20:53:04 combo * Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,['klogind[19268]:'],Jun,30,20:53:04,combo,klogind,,19268,,,,,-1,7.616835347288649,True
552,Jun 30 20:53:04 combo klogind[19288]: Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,Jun 30 20:53:04 combo * Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,['klogind[19288]:'],Jun,30,20:53:04,combo,klogind,,19288,,,,,-1,7.619193398297355,True
553,Jun 30 20:53:04 combo klogind[19274]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Jun 30 * combo * Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,"['20:53:04', 'klogind[19274]:']",Jun,30,20:53:04,combo,klogind,,19274,,,,,-1,0.0011856652687853853,True
554,Jun 30 20:53:04 combo klogind[19268]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:04', 'klogind[19268]:']",Jun,30,20:53:04,combo,klogind,,19268,,,,,1,-0.006368716328751134,False
555,Jun 30 20:53:04 combo klogind[19288]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:04', 'klogind[19288]:']",Jun,30,20:53:04,combo,klogind,,19288,,,,,-1,0.0006837960864487513,True
556,Jun 30 20:53:04 combo klogind[19274]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:04', 'klogind[19274]:']",Jun,30,20:53:04,combo,klogind,,19274,,,,,1,-0.0042548251446632435,False
557,Jun 30 20:53:06 combo klogind[19266]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Jun 30 * combo * Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,"['20:53:06', 'klogind[19266]:']",Jun,30,20:53:06,combo,klogind,,19266,,,,,-1,3.382577552457633e-05,True
558,Jun 30 20:53:06 combo klogind[19266]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:06', 'klogind[19266]:']",Jun,30,20:53:06,combo,klogind,,19266,,,,,1,-0.007072991881109658,False
559,Jun 30 20:53:06 combo klogind[19267]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Jun 30 * combo * Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,"['20:53:06', 'klogind[19267]:']",Jun,30,20:53:06,combo,klogind,,19267,,,,,-1,0.0001776068700394262,True
560,Jun 30 20:53:06 combo klogind[19267]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:06', 'klogind[19267]:']",Jun,30,20:53:06,combo,klogind,,19267,,,,,1,-0.006720876284006749,False
561,Jun 30 20:53:06 combo klogind[19278]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Jun 30 * combo * Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,"['20:53:06', 'klogind[19278]:']",Jun,30,20:53:06,combo,klogind,,19278,,,,,-1,0.0017629484597563305,True
562,Jun 30 20:53:06 combo klogind[19278]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:06', 'klogind[19278]:']",Jun,30,20:53:06,combo,klogind,,19278,,,,,1,-0.0028446773485413246,False
563,Jun 30 20:53:06 combo klogind[19273]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Jun 30 * combo * Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,"['20:53:06', 'klogind[19273]:']",Jun,30,20:53:06,combo,klogind,,19273,,,,,-1,0.0010414864935270884,True
564,Jun 30 20:53:06 combo klogind[19273]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:06', 'klogind[19273]:']",Jun,30,20:53:06,combo,klogind,,19273,,,,,1,-0.004607251222999764,False
565,Jun 30 20:53:06 combo klogind[19276]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Jun 30 * combo * Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,"['20:53:06', 'klogind[19276]:']",Jun,30,20:53:06,combo,klogind,,19276,,,,,-1,0.0014741932472617236,True
566,Jun 30 20:53:06 combo klogind[19276]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:06', 'klogind[19276]:']",Jun,30,20:53:06,combo,klogind,,19276,,,,,1,-0.0035498399406819203,False
567,Jun 30 20:53:06 combo klogind[19275]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Jun 30 * combo * Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,"['20:53:06', 'klogind[19275]:']",Jun,30,20:53:06,combo,klogind,,19275,,,,,-1,0.0013299008534986,True
568,Jun 30 20:53:06 combo klogind[19275]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:06', 'klogind[19275]:']",Jun,30,20:53:06,combo,klogind,,19275,,,,,1,-0.003902354716800005,False
569,Jun 30 20:53:06 combo klogind[19277]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Jun 30 * combo * Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,"['20:53:06', 'klogind[19277]:']",Jun,30,20:53:06,combo,klogind,,19277,,,,,-1,0.0016185424495205325,True
570,Jun 30 20:53:06 combo klogind[19277]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:06', 'klogind[19277]:']",Jun,30,20:53:06,combo,klogind,,19277,,,,,1,-0.0031972808174884904,False
571,Jun 30 20:53:06 combo klogind[19279]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Jun 30 * combo * Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,"['20:53:06', 'klogind[19279]:']",Jun,30,20:53:06,combo,klogind,,19279,,,,,-1,0.0019074112774362106,True
572,Jun 30 20:53:06 combo klogind[19279]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:06', 'klogind[19279]:']",Jun,30,20:53:06,combo,klogind,,19279,,,,,1,-0.002492029535034135,False
573,Jun 30 20:53:06 combo klogind[19280]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Jun 30 * combo * Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,"['20:53:06', 'klogind[19280]:']",Jun,30,20:53:06,combo,klogind,,19280,,,,,-1,0.002051930902148058,True
574,Jun 30 20:53:06 combo klogind[19281]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Jun 30 * combo * Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,"['20:53:06', 'klogind[19281]:']",Jun,30,20:53:06,combo,klogind,,19281,,,,,-1,0.002196507333295017,True
575,Jun 30 20:53:06 combo klogind[19282]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Jun 30 * combo * Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,"['20:53:06', 'klogind[19282]:']",Jun,30,20:53:06,combo,klogind,,19282,,,,,-1,0.002341140570393918,True
576,Jun 30 20:53:06 combo klogind[19280]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:06', 'klogind[19280]:']",Jun,30,20:53:06,combo,klogind,,19280,,,,,1,-0.0021393373782032654,False
577,Jun 30 20:53:06 combo klogind[19283]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Jun 30 * combo * Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,"['20:53:06', 'klogind[19283]:']",Jun,30,20:53:06,combo,klogind,,19283,,,,,-1,0.002485830612954487,True
578,Jun 30 20:53:06 combo klogind[19281]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:06', 'klogind[19281]:']",Jun,30,20:53:06,combo,klogind,,19281,,,,,1,-0.0017866008793276933,False
579,Jun 30 20:53:06 combo klogind[19285]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Jun 30 * combo * Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,"['20:53:06', 'klogind[19285]:']",Jun,30,20:53:06,combo,klogind,,19285,,,,,-1,0.00277538111231479,True
580,Jun 30 20:53:06 combo klogind[19284]: Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,Jun 30 * combo * Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,"['20:53:06', 'klogind[19284]:']",Jun,30,20:53:06,combo,klogind,,19284,,,,,-1,0.0026305774604367116,True
581,Jun 30 20:53:06 combo klogind[19282]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:06', 'klogind[19282]:']",Jun,30,20:53:06,combo,klogind,,19282,,,,,1,-0.0014338200396437628,False
582,Jun 30 20:53:06 combo klogind[19283]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:06', 'klogind[19283]:']",Jun,30,20:53:06,combo,klogind,,19283,,,,,1,-0.001080994860316764,False
583,Jun 30 20:53:06 combo klogind[19285]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:06', 'klogind[19285]:']",Jun,30,20:53:06,combo,klogind,,19285,,,,,1,-0.000375211487991578,False
584,Jun 30 20:53:06 combo klogind[19284]: Kerberos authentication failed,Jun 30 * combo * Kerberos authentication failed,"['20:53:06', 'klogind[19284]:']",Jun,30,20:53:06,combo,klogind,,19284,,,,,1,-0.000728125342675412,False
585,Jun 30 22:16:32 combo sshd(pam_unix)[19432]: session opened for user test by (uid=509),* * * combo * session opened for user * by *,"['Jun', '30', '22:16:32', 'sshd(pam_unix)[19432]:', 'test', '(uid=509)']",Jun,30,22:16:32,combo,sshd,pam_unix,19432,,,,,1,-3.46666183148551,False
586,Jun 30 22:16:32 combo sshd(pam_unix)[19431]: session opened for user test by (uid=509),* * * combo * session opened for user * by *,"['Jun', '30', '22:16:32', 'sshd(pam_unix)[19431]:', 'test', '(uid=509)']",Jun,30,22:16:32,combo,sshd,pam_unix,19431,,,,,1,-3.466798209408104,False
587,Jun 30 22:16:32 combo sshd(pam_unix)[19433]: session opened for user test by (uid=509),* * * combo * session opened for user * by *,"['Jun', '30', '22:16:32', 'sshd(pam_unix)[19433]:', 'test', '(uid=509)']",Jun,30,22:16:32,combo,sshd,pam_unix,19433,,,,,1,-3.4665254034782222,False
588,Jun 30 22:16:32 combo sshd(pam_unix)[19434]: session opened for user test by (uid=509),* * * combo * session opened for user * by *,"['Jun', '30', '22:16:32', 'sshd(pam_unix)[19434]:', 'test', '(uid=509)']",Jun,30,22:16:32,combo,sshd,pam_unix,19434,,,,,1,-3.466388925386646,False
589,Jun 30 22:16:32 combo sshd(pam_unix)[19435]: session opened for user test by (uid=509),* * * combo * session opened for user * by *,"['Jun', '30', '22:16:32', 'sshd(pam_unix)[19435]:', 'test', '(uid=509)']",Jun,30,22:16:32,combo,sshd,pam_unix,19435,,,,,1,-3.466252397211065,False
590,Jun 30 22:16:32 combo sshd(pam_unix)[19436]: session opened for user test by (uid=509),* * * combo * session opened for user * by *,"['Jun', '30', '22:16:32', 'sshd(pam_unix)[19436]:', 'test', '(uid=509)']",Jun,30,22:16:32,combo,sshd,pam_unix,19436,,,,,1,-3.466115818951778,False
591,Jun 30 22:16:32 combo sshd(pam_unix)[19438]: session opened for user test by (uid=509),* * * combo * session opened for user * by *,"['Jun', '30', '22:16:32', 'sshd(pam_unix)[19438]:', 'test', '(uid=509)']",Jun,30,22:16:32,combo,sshd,pam_unix,19438,,,,,1,-3.4658425121835705,False
592,Jun 30 22:16:32 combo sshd(pam_unix)[19437]: session opened for user test by (uid=509),* * * combo * session opened for user * by *,"['Jun', '30', '22:16:32', 'sshd(pam_unix)[19437]:', 'test', '(uid=509)']",Jun,30,22:16:32,combo,sshd,pam_unix,19437,,,,,1,-3.4659791906091897,False
593,Jun 30 22:16:32 combo sshd(pam_unix)[19432]: session closed for user test,* * * combo * session closed for user *,"['Jun', '30', '22:16:32', 'sshd(pam_unix)[19432]:', 'test']",Jun,30,22:16:32,combo,sshd,pam_unix,19432,,,,,1,-2.5112997798631866,False
594,Jun 30 22:16:32 combo sshd(pam_unix)[19431]: session closed for user test,* * * combo * session closed for user *,"['Jun', '30', '22:16:32', 'sshd(pam_unix)[19431]:', 'test']",Jun,30,22:16:32,combo,sshd,pam_unix,19431,,,,,1,-2.511489325325094,False
595,Jun 30 22:16:32 combo sshd(pam_unix)[19439]: session opened for user test by (uid=509),* * * combo * session opened for user * by *,"['Jun', '30', '22:16:32', 'sshd(pam_unix)[19439]:', 'test', '(uid=509)']",Jun,30,22:16:32,combo,sshd,pam_unix,19439,,,,,1,-3.4657057836752685,False
596,Jun 30 22:16:32 combo sshd(pam_unix)[19440]: session opened for user test by (uid=509),* * * combo * session opened for user * by *,"['Jun', '30', '22:16:32', 'sshd(pam_unix)[19440]:', 'test', '(uid=509)']",Jun,30,22:16:32,combo,sshd,pam_unix,19440,,,,,1,-3.4655690050845323,False
597,Jun 30 22:16:32 combo sshd(pam_unix)[19434]: session closed for user test,* * * combo * session closed for user *,"['Jun', '30', '22:16:32', 'sshd(pam_unix)[19434]:', 'test']",Jun,30,22:16:32,combo,sshd,pam_unix,19434,,,,,1,-2.5109205451525156,False
598,Jun 30 22:16:32 combo sshd(pam_unix)[19435]: session closed for user test,* * * combo * session closed for user *,"['Jun', '30', '22:16:32', 'sshd(pam_unix)[19435]:', 'test']",Jun,30,22:16:32,combo,sshd,pam_unix,19435,,,,,1,-2.5107308559048036,False
599,Jun 30 22:16:33 combo sshd(pam_unix)[19433]: session closed for user test,* * * combo * session closed for user *,"['Jun', '30', '22:16:33', 'sshd(pam_unix)[19433]:', 'test']",Jun,30,22:16:33,combo,sshd,pam_unix,19433,,,,,1,-2.511110186472145,False
600,Jun 30 22:16:33 combo sshd(pam_unix)[19436]: session closed for user test,* * * combo * session closed for user *,"['Jun', '30', '22:16:33', 'sshd(pam_unix)[19436]:', 'test']",Jun,30,22:16:33,combo,sshd,pam_unix,19436,,,,,1,-2.5105411187295275,False
601,Jun 30 22:16:33 combo sshd(pam_unix)[19437]: session closed for user test,* * * combo * session closed for user *,"['Jun', '30', '22:16:33', 'sshd(pam_unix)[19437]:', 'test']",Jun,30,22:16:33,combo,sshd,pam_unix,19437,,,,,1,-2.510351333627348,False
602,Jun 30 22:16:33 combo sshd(pam_unix)[19438]: session closed for user test,* * * combo * session closed for user *,"['Jun', '30', '22:16:33', 'sshd(pam_unix)[19438]:', 'test']",Jun,30,22:16:33,combo,sshd,pam_unix,19438,,,,,1,-2.510161500598656,False
603,Jun 30 22:16:33 combo sshd(pam_unix)[19439]: session closed for user test,* * * combo * session closed for user *,"['Jun', '30', '22:16:33', 'sshd(pam_unix)[19439]:', 'test']",Jun,30,22:16:33,combo,sshd,pam_unix,19439,,,,,1,-2.509971619644027,False
604,Jun 30 22:16:33 combo sshd(pam_unix)[19440]: session closed for user test,* * * combo * session closed for user *,"['Jun', '30', '22:16:33', 'sshd(pam_unix)[19440]:', 'test']",Jun,30,22:16:33,combo,sshd,pam_unix,19440,,,,,1,-2.509781690764065,False
605,Jul  1 00:21:28 combo sshd(pam_unix)[19630]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '1', '00:21:28', 'sshd(pam_unix)[19630]:', 'rhost=60.30.224.116', 'user=root']",Jul,1,00:21:28,combo,sshd,pam_unix,19630,60.30.224.116,root,NODEVssh,NODEVssh,1,-0.0025565219824414953,False
606,Jul  1 00:21:28 combo sshd(pam_unix)[19628]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '1', '00:21:28', 'sshd(pam_unix)[19628]:', 'rhost=60.30.224.116', 'user=root']",Jul,1,00:21:28,combo,sshd,pam_unix,19628,60.30.224.116,root,NODEVssh,NODEVssh,1,-0.002950034599464857,False
607,Jul  1 00:21:30 combo sshd(pam_unix)[19640]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '1', '00:21:30', 'sshd(pam_unix)[19640]:', 'rhost=60.30.224.116', 'user=root']",Jul,1,00:21:30,combo,sshd,pam_unix,19640,60.30.224.116,root,NODEVssh,NODEVssh,1,-0.0005858991143625758,False
608,Jul  1 00:21:30 combo sshd(pam_unix)[19642]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '1', '00:21:30', 'sshd(pam_unix)[19642]:', 'rhost=60.30.224.116', 'user=root']",Jul,1,00:21:30,combo,sshd,pam_unix,19642,60.30.224.116,root,NODEVssh,NODEVssh,1,-0.00019116262355822755,False
609,Jul  1 00:21:30 combo sshd(pam_unix)[19632]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '1', '00:21:30', 'sshd(pam_unix)[19632]:', 'rhost=60.30.224.116', 'user=root']",Jul,1,00:21:30,combo,sshd,pam_unix,19632,60.30.224.116,root,NODEVssh,NODEVssh,1,-0.002162805372321941,False
610,Jul  1 00:21:31 combo sshd(pam_unix)[19643]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '1', '00:21:31', 'sshd(pam_unix)[19643]:', 'rhost=60.30.224.116', 'user=root']",Jul,1,00:21:31,combo,sshd,pam_unix,19643,60.30.224.116,root,NODEVssh,NODEVssh,-1,6.282106902233409e-06,True
611,Jul  1 00:21:31 combo sshd(pam_unix)[19631]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '1', '00:21:31', 'sshd(pam_unix)[19631]:', 'rhost=60.30.224.116', 'user=root']",Jul,1,00:21:31,combo,sshd,pam_unix,19631,60.30.224.116,root,NODEVssh,NODEVssh,1,-0.0023596891761528127,False
612,Jul  1 00:21:32 combo sshd(pam_unix)[19636]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '1', '00:21:32', 'sshd(pam_unix)[19636]:', 'rhost=60.30.224.116', 'user=root']",Jul,1,00:21:32,combo,sshd,pam_unix,19636,60.30.224.116,root,NODEVssh,NODEVssh,1,-0.0013747601956453082,False
613,Jul  1 00:21:32 combo sshd(pam_unix)[19645]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '1', '00:21:32', 'sshd(pam_unix)[19645]:', 'rhost=60.30.224.116', 'user=root']",Jul,1,00:21:32,combo,sshd,pam_unix,19645,60.30.224.116,root,NODEVssh,NODEVssh,-1,0.0004013245344793859,True
614,Jul  1 00:21:35 combo sshd(pam_unix)[19637]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,* * * combo * authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= * *,"['Jul', '1', '00:21:35', 'sshd(pam_unix)[19637]:', 'rhost=60.30.224.116', 'user=root']",Jul,1,00:21:35,combo,sshd,pam_unix,19637,60.30.224.116,root,NODEVssh,NODEVssh,1,-0.0011776214145626795,False
615,Jul  1 04:05:17 combo su(pam_unix)[20298]: session opened for user cyrus by (uid=0),* * * combo * session opened for user * by *,"['Jul', '1', '04:05:17', 'su(pam_unix)[20298]:', 'cyrus', '(uid=0)']",Jul,1,04:05:17,combo,su,pam_unix,20298,,,,,1,-1.8623317324609872,False
